NCE,TIPPV,CODU,LOC,NUME,SEX,CODPP,VARSTA
36,1,32,2,STEFAN F MARIA,2,32,50
36,1,32,3,SIMIONESCU S ION,1,32,41
36,1,32,4,STANCU G FLORINA,2,32,39
36,1,34,1,NEAGOE C MATEESCU NICULAE,1,34,50
36,1,34,2,POPESCU C VIOREL,1,34,45
36,1,34,3,NITA G DUMITRA,2,34,57
36,1,34,4,NICOLA T MIHAI,1,34,36
36,1,34,5,JOJA D IONEL,1,34,56
36,1,36,1,TINTARIU M CONSTANTIN,1,36,42
36,1,36,2,ALEXANDRU I GABRIEL,1,36,49
36,1,36,3,CASAPU A FLORIAN,1,36,36
36,1,36,4,ANGHELESCU P IOANA,2,36,50
36,1,36,5,ISTRATE T RADU,1,36,67
36,1,38,1,BOBOC D ION,1,38,52
36,1,38,2,BADEA C MARIN,1,38,49
36,1,38,3,VIDU GHE ION,1,38,52
36,1,38,4,ROBU C MARIAN,1,38,47
36,1,38,5,GORGONEA M MITICA,1,38,37
36,1,41,1,PACURARU D CORINA,2,41,37
36,1,41,2,BUDICA N STANCU,1,41,50
36,1,41,3,VISA T PARVU MIHAI,1,41,47
36,1,41,4,STOICA P MARTA,2,41,52
36,1,41,5,CONSTANTINESCU V VALERIU,1,41,47
36,1,43,1,PREDA I ROBERT LEONARDO,1,43,37
36,1,44,1,TURCU E NICOLAE,1,44,51
36,1,45,1,PLESA P EUGEN LUCIAN,1,45,58
36,1,45,2,MANOLE M MARIN,1,45,48
36,1,45,3,SARANDI M LENUTA,2,45,44
36,1,45,4,BUICA C DANIELA,2,45,34
36,1,45,5,BASAU R STEFAN,1,45,53
36,1,46,1,COSMA C DANIEL,1,46,35
36,1,49,1,PANDELAS D EMILIAN,1,49,57
36,1,49,2,BURTEA T NICOLETA,2,49,34
36,1,57,1,JAKABBFY I LADISLAU-GHEORGHE,1,57,68
36,1,57,2,SZEPESSY G IBOLYA-TERÉZ,1,57,46
36,1,60,1,MIHAILESCU N PETRU SERBAN,1,42,60
36,1,60,2,CUTAS C GEORGE SABIN,1,48,36
36,1,60,3,COMANA O MARIA MIOARA,2,42,40
36,1,60,4,DUMITRIU A MARIAN,1,42,52
36,1,60,5,VASILE R DUMITRU,1,42,60
36,1,61,1,GALAN P ILEANA,2,61,45
37,1,2,1,CIOROIANU I. ADRIAN MIHAI,1,35,37
37,1,2,2,DAVID I. GHEORGHE,1,29,42
37,1,2,3,POPESCU L. LONGIN GABRIEL,1,35,41
37,1,2,4,REISZ B. DANIELA,2,29,38
37,1,2,5,ACHIMESCU A. BOGDAN AURELIU,1,35,46
37,1,2,6,CRISAN C. LELICA,2,29,41
37,1,3,1,PERNEAC G. EUGENIA,2,3,44
37,1,3,2,STANCU R. RUDOLF,1,3,48
37,1,3,3,MICULA T. VASILE,1,3,36
37,1,3,4,MIHAI S. NICOLAE,1,3,52
37,1,4,1,BECHE B. GHEORGHE,1,22,51
37,1,21,1,VITCA T. NECHIFOR,1,21,85
37,1,21,2,VASILONI GH. IOAN,1,21,77
37,1,21,3,DAN I. PAVEL,1,21,82
37,1,21,4,CAPATANA N. GHEORGHE,1,21,81
37,1,23,1,BOTTEZ D. SORIN MIRCEA,1,23,74
37,1,23,2,ALAMOREAN P. POMPILIU,1,23,68
37,1,24,1,CRISTA P. TRAIAN,1,24,56
37,1,24,2,POCNEJER D. MIHAELA - CARMEN,2,24,34
37,1,24,3,SCRECIU M. GHEORGHITA,2,24,56
37,1,24,4,MIHAILESCU G. ILIE,1,24,56
37,1,24,5,TRANA G. ION,1,24,47
37,1,24,6,COCOS A. GHEORGHE,1,24,58
37,1,30,1,SELEA P. DAN ORESTE,1,30,54
37,1,30,2,COLCERU C. CONSTANTIN ANDI,1,30,34
37,1,30,3,GOMBOS I. VIRGIL,1,30,43
37,1,30,4,WOLF G. MATEI,1,30,54
37,1,30,5,POJOGA A. DANIELA,2,30,33
37,1,30,6,MOT I.MIHAI,1,30,57
37,1,31,1,RADU I. C. DANIELA,2,31,44
37,1,31,2,CHIRITA GH. LIVIA MARIA,2,31,62
37,1,31,3,MALCZYK I.D. MARIANA,2,31,45
37,1,31,4,MOSOIU D. DUMITRU,1,31,54
37,1,31,5,STOICA D. MIHAI DIONISIE,1,31,43
37,1,31,6,LENGHER N. NICOLAE,1,31,60
37,1,32,1,VASUI A. VICTOR,1,32,59
37,1,32,2,ZARIE I. MIHAELA CORNELIA,2,32,36
37,1,32,3,BUFTEA M. MIHAELA GABRIELA,2,32,35
37,1,32,4,VOIN S. SAMIR TVETCO,1,32,37
37,1,32,5,KNEVEL M. MARIA,2,32,51
37,1,32,6,BELEU V. PETRE MARCEL,1,32,36
37,1,33,1,VOINESCU I. MIRCEA,1,33,51
37,1,33,2,HENTIU J. VALERIA,2,33,52
37,1,33,3,BLAGA B. MARGARETA ECATERINA,2,33,63
37,1,33,4,GUT I. IOAN,1,33,74
37,1,33,5,MANAFU V. ION,1,33,73
37,1,33,6,PUNGA C. ANA,2,33,68
37,1,34,1,BOICI GHE. IOAN,1,34,54
37,1,34,2,CHIRA N. NICOLAE,1,34,44
37,1,34,3,POPOVICI I. ION,1,34,47
37,1,34,4,OLARU I. ION,1,34,54
37,1,34,5,BUTA M. A. ELEONORA,2,34,62
37,1,34,6,BACHNER A.L. NATASA MARINELA,2,34,42
37,1,36,1,BOLDUREAN I. IOAN VIOREL,1,36,54
37,1,36,2,VLAD I. RODICA,2,36,53
37,1,36,3,BOITOS I. MIHAI - RADU,1,36,57
37,1,36,4,BLIDARIU I. STEFAN,1,36,53
37,1,36,5,DABIJA A. CONSTANTIN,1,36,59
37,1,36,6,VASI M. CALIN VASILE,1,36,46
37,1,38,1,TEGA N. SANDIC,1,38,34
37,1,38,2,MIHAI V. VASILE,1,38,50
37,1,38,3,LOLOS N. CONSTANTIN,1,38,48
37,1,38,4,BIRAU I. MARIN,1,38,55
37,1,38,5,SORINCHESCU M. IOAN,1,38,55
37,1,38,6,DRAGAN I. DAN,1,38,42
37,1,41,1,DINESCU I. VALENTIN,1,41,49
37,1,41,2,MARDARI A. LUDOVIC,1,41,50
37,1,41,3,GAINA N. CONSTANTIN,1,41,59
37,1,41,4,NASLEU I. IOAN,1,41,33
37,1,41,5,UDREA N. IACOB,1,41,57
37,1,41,6,IUHAS G. ADRIANA,2,41,37
37,1,43,1,GRIGORAS D. ADRIAN,1,43,66
37,1,43,2,MURARESCU A. EUGEN,1,43,54
37,1,43,3,MAY E. HELMUT,1,43,64
37,1,43,4,MOZOS V. VICHENTIE,1,43,63
37,1,43,5,PETRAS V. A. GHEORGHE - MAXIMILIAN,1,43,69
37,1,43,6,RETEZY S. ELISAVETA,2,43,70
37,1,45,1,STOICA C. FLORIN OVIDIU,1,45,34
37,1,45,2,ZAHARIA M. ROMEO,1,45,39
37,1,45,3,AVRAMESCU I. SILVIA,2,45,40
37,1,45,4,GAITANARU C. DUMITRU,1,45,50
37,1,45,5,NICON V. GRIGORE,1,45,43
37,1,45,6,TUDOR C. ELENUTA,2,45,51
37,1,46,1,PARVULESCU - CEICA S. MIRCEA,1,46,53
37,1,49,1,STOIADIN S. CONSTANTIN,1,49,53
37,1,49,2,GRUI I. VASILE,1,49,57
37,1,49,3,IVAN S. VASILE,1,49,55
37,1,49,4,BONA I. EUGEN-PETRU,1,49,71
37,1,49,5,COCIOBEA C. LAURA,2,49,50
37,1,49,6,TODOR T. VOICU,1,49,59
37,1,57,1,BODÓ E. BARNA,1,57,56
37,1,57,2,FAZAKAS I. CIABA,1,57,36
37,1,57,3,VIRGINÁS-TAR M.B. JUDITH,2,57,43
37,1,57,4,FÖLDVÁRY L. ATTILA,1,57,63
37,1,57,5,VETÉSI A. ZOLTÁN,1,57,48
37,1,57,6,SZILÁGYI GH. GÉZA,1,57,56
37,1,60,1,SARBU I. ILIE,1,42,54
37,1,60,2,IORDACHE N. CLAUDIU,1,42,62
37,1,60,3,BOJIN V. TITU,1,42,51
37,1,60,4,MATEI A. VIOREL,1,42,55
37,1,60,5,DORAN T. MARIA ANA,2,42,58
37,1,60,6,MILOS P. DANUT,1,42,52
37,1,61,1,STOICA I. CRISTIAN ALEXANDRU,1,61,41
37,1,61,2,ARJOCA M. ALEXANDRU PAVEL,1,61,50
37,1,61,3,DEMA T. SORIN ADALBERT,1,61,43
37,1,61,4,HEIMAN I. VERONICA,2,61,44
37,1,61,5,ZIMAN O. ANDREI,1,61,36
37,1,61,6,TUTUI F. FLORINA,2,61,44
38,1,2,1,ILUSCA T. DANIEL,1,35,37
38,1,2,2,LEFTER T. CHIRICA,1,35,47
38,1,2,3,GAFAR V. CANTEMIR,1,29,56
38,1,2,4,ROSCA I. GEORGEL,1,35,47
38,1,4,1,BRATOSIN C. NITA,1,22,59
38,1,4,2,COMAN I. GABRIELA MARIA,2,22,55
38,1,4,3,MACHEDON T. AURORA,2,22,42
38,1,4,4,IACOB P. MARIA,2,22,55
38,1,23,1,DIACONU G. IULIAN DORU,1,23,44
38,1,23,2,VOICILA I. TUDOR,1,23,53
38,1,23,3,NICOLAU C. LACRAMIOARA,2,23,41
38,1,23,4,ISAIC G. MARIA,2,23,46
38,1,24,1,MOCENCO M. PETRE,1,24,68
38,1,24,2,GOLDHAGEN E. EMILIA,2,24,65
38,1,24,3,GURIENCU M. DOMNICA,2,24,47
38,1,24,4,GIUVANOVICI D. ION,1,24,53
38,1,30,1,CONDAC C. MARIUS,1,30,46
38,1,30,2,BACIU C. LILIANA,2,30,37
38,1,30,3,MEXI I. CATALIN,1,30,44
38,1,30,4,STOICA C. ALEXANDRA,2,30,56
38,1,31,1,TACORIAN T. CONSTANTIN,1,31,60
38,1,31,2,BUZATU M. COSTICA,1,31,45
38,1,31,3,IORGOVEANU G. CONSTANTIN,1,31,49
38,1,31,4,DASCALU D. GHEORGHE,1,31,57
38,1,33,1,MOLDOVAN GH. MARIN,1,33,51
38,1,33,2,TABANET T. ANA,2,33,59
38,1,36,1,VASILIU   V. RASVAN ALEXE,1,36,47
38,1,36,2,ROMILA  GH. MIHAI,1,36,55
38,1,36,3,TOMESCU  A. VASILE,1,36,59
38,1,36,4,ROSCULET  T. TAMARA,2,36,52
38,1,38,1,BONEA A. WALTER,1,38,48
38,1,38,2,TUDOR D. EUGEN,1,38,43
38,1,38,3,PETROVICI T. GEORGE,1,38,41
38,1,38,4,BARBU I. NECULAI,1,38,40
38,1,41,1,RAHAU N. DAN NICOLAE,1,41,45
38,1,41,2,MAZILU T. GHEORGHE,1,41,55
38,1,41,3,BALAES V. VIRGIL,1,41,48
38,1,41,4,NICOLOV M. VIORICA,2,41,54
38,1,43,1,SOIMU D. CONSTANTIN,1,43,49
38,1,43,2,ANTOHI GH. ION,1,43,51
38,1,43,3,ARDELEANU A. ION,1,43,55
38,1,43,4,CIUBOTARU A. LILIANA,2,43,37
38,1,44,1,RUSU I. MIRCEA,1,44,55
38,1,45,1,CUCU E.GHEORGHE,1,45,40
38,1,45,2,CAIMACAN POPESCU  I. DUMITRU,1,45,51
38,1,45,3,CORCEA  M. IULIAN,1,45,53
38,1,45,4,RADUCANU M. ADRIANA,2,45,40
38,1,49,1,PAVEL G. SFETLANA-DANIELA,2,49,39
38,1,49,2,PETCU C. MARIAN,1,49,46
38,1,57,1,VAJDA F. FRANCISC-ATILA,1,57,47
38,1,57,2,ANDRÁS A. IBOLYA,2,57,39
38,1,57,3,BUZÁS J. KATALIN,2,57,48
38,1,57,4,LÖRINCZ L. ROZÁLIA,2,57,55
38,1,60,1,VARGAU I. ION,1,42,47
38,1,60,2,ROMAN P. DIANA,2,42,41
38,1,60,3,HRITCU D. FLORIN,1,42,55
38,1,60,4,MUNTEANU I. CORNELIU,1,42,64
38,1,61,1,DEMENTE I. CONSTANTIN,1,61,42
38,1,61,2,DUDAU M. MIHAELA,2,61,42
39,1,2,1,DAVID T. CRISTIAN,1,35,36
39,1,2,2,JUVERDEANU N. DOREL,1,35,56
39,1,2,3,PLESU GH. CONSTANTIN CORNELIU,1,29,46
39,1,2,4,DIMOFTE N. CARMEN,2,35,47
39,1,2,5,CARJA T. GHEORGHE,1,29,56
39,1,4,1,COZMA C. PETRU,1,22,51
39,1,4,2,CURTA D. DANUT,1,22,48
39,1,4,3,HRITUC P. ION,1,22,56
39,1,4,4,VIRLAN N. TINCA,2,22,46
39,1,4,5,SIMIRAS C. COSTEL,1,22,34
39,1,21,1,ROTARIU T. VIRGIL,1,21,83
39,1,21,2,ROTARIU T. PETRU,1,21,79
39,1,21,3,LEFA N. ARISTIDE,1,21,81
39,1,23,1,RUSU D. ROMICA,1,23,45
39,1,23,2,POEDE GH. GHEORGHE,1,23,62
39,1,23,3,BULAI M. VASILE,1,23,58
39,1,23,4,TUDOR M. MARIOARA,2,23,53
39,1,23,5,PETREA E. MARIAN,1,23,41
39,1,24,1,OPREA M. GABRIELA,2,24,60
39,1,24,2,SANDU N. CORNELIA,2,24,56
39,1,24,3,IACOV A. GIZELA,2,24,60
39,1,30,1,MURGULET I. EUGEN,1,30,55
39,1,30,2,PANAINTE M. GABRIELA,2,30,42
39,1,30,3,RAPA ION,1,30,50
39,1,30,4,APREUTESEI V. CORNELIU,1,30,55
39,1,30,5,CONDURAT T. CAMELIA,2,30,38
39,1,31,1,GRIGORESCU ST. ELISABETA,2,31,54
39,1,31,2,HRISCA E. PETRACHI,1,31,48
39,1,31,3,VASILACHE I. CEZARINA,2,31,47
39,1,31,4,ESANU V.  NICU,1,31,36
39,1,31,5,MARUTA M. OLIMPIA,2,31,57
39,1,32,1,NITA C. CRISTEL,1,32,43
39,1,32,2,BUDUR A. DANUT,1,32,51
39,1,32,3,PETRACHE C. VIORICA,2,32,50
39,1,32,4,NEAGU I. FLORICA,2,32,36
39,1,33,1,SPIRIDON I. NECULAI,1,33,58
39,1,33,2,ANGHEL GH. STRATENIA,2,33,57
39,1,33,3,PRUNESCU GH. CONSTANTIN,1,33,53
39,1,33,4,PAVELIUC V. MARIANA,2,33,44
39,1,34,1,BRINZA C. FELICIA,2,34,45
39,1,34,2,HOBINCU N. CARMEN,2,34,35
39,1,34,3,BACIU V. LIVIU,1,34,42
39,1,34,4,TURCU I. MIELU,1,34,53
39,1,34,5,GORGAN L. MARIA,2,34,69
39,1,36,1,PETRACHE D. VALERIU,1,36,57
39,1,36,2,ENACHE I. MARICEL,1,36,45
39,1,36,3,MACARIE I. RODICA,2,36,37
39,1,36,4,HRITCU GH. GHEORGHE,1,36,53
39,1,36,5,STRAT GH. IULIAN,1,36,35
39,1,37,1,HUTU V. VALERICA,2,37,48
39,1,37,2,IANCULESCU C. CODIN,1,37,40
39,1,37,3,ENACHE G. GRIGORE,1,37,52
39,1,37,4,CALOIAN C. CARMEN CRISTINA,2,37,36
39,1,38,1,KASSAS ST. ELENA,2,38,41
39,1,38,2,LAZAR A. PETRICA,1,38,56
39,1,38,3,BUZAMAT C. DANIEL,1,38,34
39,1,38,4,LUPU M. VALENTIN,1,38,40
39,1,38,5,MIHU I. JAN,1,38,54
39,1,41,1,BUHOIU G. ARISTIDE GHEORGHE,1,41,66
39,1,41,2,BICHINET V. CORNELIU,1,41,48
39,1,41,3,MANCAS GH. IOAN,1,41,53
39,1,41,4,NEAGU N. TOADER,1,41,47
39,1,41,5,OFILEANU N. VASILE,1,41,58
39,1,43,1,POPA M. EUGEN,1,43,51
39,1,43,2,LUNGU G. GHEORGHE,1,43,42
39,1,43,3,HUSANU V. FLORICA,2,43,65
39,1,43,4,SABADAC C. LIVIU,1,43,43
39,1,43,5,CEAUSU D. ELENA,2,43,52
39,1,44,1,ALEXE GHE. DUMITRU,1,44,52
39,1,44,2,BUZATU D. AURORA,2,44,42
39,1,45,1,HAMZA GH. MIRCEA,1,45,51
39,1,45,2,STOIAN I. ANCUTA IULIANA,2,45,55
39,1,45,3,NECSOIU A. MIHAELA,2,45,43
39,1,45,4,DOSPINA C. AURELIA,2,45,37
39,1,45,5,DUTU M. NICHITA,1,45,53
39,1,57,1,SZIKSZAI T. TIBERIU-GHEORGHE,1,57,53
39,1,57,2,SEBESI T. CLAUDIA CAROLINA,2,57,36
39,1,60,1,ROIBU S. ARISTIDE,1,42,54
39,1,60,2,SILISTRU C. DOINA,2,42,46
39,1,60,3,MANOLE C. ION,1,42,54
39,1,60,4,BUZATU V. DUMITRU,1,42,49
39,1,60,5,MIHALACHI I. VASILE,1,42,56
39,1,61,1,CAIA T. MARIA PETRONELA,2,61,41
39,1,61,2,POSTU P. OCTAVIAN,1,61,49
39,1,61,3,BOTAN I. ANA CRISTIANA,2,61,36
39,1,61,4,CUCOS V. GINA,2,61,38
39,1,61,5,IONASCU V. SILVIA DANIELA,2,61,47
40,1,2,1,JURCAN V. DOREL,1,29,41
40,1,2,2,UNGUREANU M. MIHAI ARISTOTEL,1,35,54
40,1,2,3,DUBINCIUC I. DIONISIE,1,29,56
40,1,2,4,STANCIU M. GHEORGHE,1,35,57
40,1,2,5,DASOVEANU GH. DANIELA VIRGINIA,2,35,41
40,1,4,1,CALOIAN C. GHEORGHE,1,39,60
40,1,4,2,MERESESCU I. CONSTANTIN,1,22,69
40,1,4,3,VEGA-MARCU I. LAURA,2,22,54
40,1,4,4,BADITA I. ANASTASIE,1,22,52
40,1,19,1,OLTEANU I. GHEORGHE,1,19,45
40,1,19,2,DASCALU GEORGETA ELVIRA,2,19,48
40,1,19,3,MUNTEANU I. MARIA,2,19,40
40,1,23,1,FARTAT V. AUREL,1,23,50
40,1,23,2,BELIAVCENCO N. NICOLAE,1,23,51
40,1,23,3,SANDRU I. IOAN,1,23,47
40,1,23,4,CROITORU N. CALIN,1,23,51
40,1,23,5,OSANU C. MIRELLE VIOLETA,2,23,52
40,1,24,1,STANCULESCU I. MIRCEA,1,24,35
40,1,24,2,NEACSU I. VIOREL,1,24,43
40,1,24,3,GIGIRTU A. AUREL,1,24,48
40,1,24,4,GIUREA G. GEORGETA,2,24,38
40,1,24,5,ROTARU I. IOAN,1,24,56
40,1,30,1,GRAMESCU C. ILIE,1,30,61
40,1,30,2,DABU T. CAMELIA,2,30,45
40,1,30,3,DUDAU V. FLORENTINA,2,30,43
40,1,30,4,PAP E. LUDOVIC,1,30,44
40,1,30,5,PANTUR I. MARIAN,1,30,47
40,1,31,1,STAICULESCU G. NICOLAE,1,31,63
40,1,31,2,STAVAROIU N. PETRE,1,31,49
40,1,31,3,CIUPITU G. CONSTANTIN,1,31,58
40,1,31,4,BALESCU P. ION,1,31,46
40,1,32,1,GEORGESCU I. DRAGOS,1,32,56
40,1,32,2,ILIE A. TUDORA,2,32,49
40,1,32,3,FLORESCU B. ALEXANDRU,1,32,56
40,1,32,4,STANCIU V. CONSTANTIN,1,32,52
40,1,32,5,VELICU I. TEODOR,1,32,33
40,1,33,1,GRUIA P. TUDORICA,1,33,50
40,1,33,2,ARHIRE GH. ANDREI,1,33,43
40,1,33,3,BAIA T. MARIN,1,33,69
40,1,34,1,GIBESCU G. GEORGE,1,34,64
40,1,34,2,OLARU C. ION,1,34,53
40,1,34,3,BACIU G. EMILIA-GABRIELA,2,34,73
40,1,36,1,POPA I.NEDELCU EUSEBIU,1,36,50
40,1,36,2,TELEKI E. SAMOIL,1,36,54
40,1,36,3,IORDACHESCU I. IOAN,1,36,34
40,1,36,4,STANISOR GHE. NICOLAE,1,36,57
40,1,36,5,BLAJOVICI B. CRISTIANA DRAGA,2,36,59
40,1,38,1,DIACONU I. GHEORGHE,1,38,55
40,1,38,2,GAUJAN I. GHEORGHE,1,38,43
40,1,38,3,POAJGA A. GHEORGHE,1,38,39
40,1,38,4,MOLDOVEANU G. ANA,2,38,51
40,1,38,5,TINCOCA P. IOAN,1,38,34
40,1,41,1,DUMITRESCU C. GHEORGHE VIOREL,1,41,75
40,1,41,2,PATRU C. NICOLAE,1,41,52
40,1,41,3,TRAISTARU I. NICOLAE,1,41,52
40,1,41,4,POPA I. GHEORGHE,1,41,60
40,1,41,5,BELGUN I. VERONICA,2,41,50
40,1,43,1,ALEXANDRU C. CONSTANTIN,1,43,39
40,1,43,2,OPREA C. ION,1,43,58
40,1,43,3,STANCIU ST. ELENA,2,43,55
40,1,43,4,MURARUS GH. NICOLAE,1,43,51
40,1,43,5,DAVID V. MARIA,2,43,60
40,1,44,1,ALBU I. ION,1,44,69
40,1,44,2,COROVIE A. LUCICA,2,44,56
40,1,44,3,MOLDOVEANU GH. CONSTANTIN,1,44,57
40,1,44,4,GABAR P. ION,1,44,51
40,1,44,5,BRADEANU O. ION,1,44,51
40,1,45,1,VOICAN C. ADRIAN,1,45,40
40,1,45,2,CALUGARITA GH. ELENA,2,45,50
40,1,45,3,TRASCAU C. GAVRIL,1,45,48
40,1,45,4,TURBATU T. TATIANA,2,45,35
40,1,45,5,MAZILU I. NICOLAE,1,45,49
40,1,46,1,VLADU C. CONSTANTIN,1,46,43
40,1,49,1,DAVID C. VINTILA,1,49,61
40,1,49,2,MODOLEA N. VERONICA-GEORGETA,2,49,54
40,1,49,3,RUICU N. RADU-GABRIEL,1,49,37
40,1,49,4,VASILE V. TUDOR,1,49,49
40,1,57,1,BARANYI F. FRANCISC,1,57,68
40,1,57,2,STANESCU-SZABO V. ANA,2,57,58
40,1,60,1,POPESCU E. MIHAIL,1,42,56
40,1,60,2,TUDOR I. ION,1,42,49
40,1,60,3,PERSU N. DUMITRU,1,42,59
40,1,60,4,BULACU G. RODICA,2,42,45
40,1,60,5,POPESCU GH. ION,1,42,52
40,1,61,1,GALAN D. LUCIA,2,61,44
41,1,2,1,VRACIU C. JAN,1,29,46
41,1,2,2,CALIN N. ION,1,35,55
41,1,2,3,MERCHEA GR. MARIOARA,2,35,48
41,1,2,4,MAZERE N. NICU,1,29,42
41,1,3,1,PARNICA F. ANISOARA,2,3,37
41,1,3,2,STOICA GHE. GICA,1,3,42
41,1,3,3,GROSU GHE. MARIUTA,2,3,45
41,1,3,4,ANTON P. GINA,2,3,35
41,1,4,1,IORDACHE I. IULICA,1,22,54
41,1,21,1,JEBERIAN P. ALEXANDRU,1,21,54
41,1,23,1,VLAD A. BELLAMY ADRIAN,1,23,61
41,1,23,2,BRAN V. IULIANA COSTINELA,2,23,36
41,1,23,3,DRAGUT A. GHEORGHE,1,23,50
41,1,24,1,PADURE I. RODICA,2,24,53
41,1,24,2,TOMESCU ST. DIDINA,2,24,52
41,1,24,3,RADU C. VINTILA,1,24,75
41,1,24,4,DRUGAU M. VIOREL,1,24,39
41,1,30,1,PUSCA M. ION,1,30,63
41,1,30,2,PARASCHIV S. MIRCEA ION,1,30,47
41,1,30,3,BOSNEA A. GABRIELA SILVIA,2,30,43
41,1,30,4,MOSCU A. MARIN,1,30,56
41,1,31,1,BARBU D. CONSTANTIN,1,31,46
41,1,31,2,BEDA P. NECULAI,1,31,66
41,1,31,3,GRIGORIU I. MIHAI,1,31,67
41,1,31,4,NOROCEA N. NECULAI,1,31,56
41,1,32,1,APOSTOL D. VIRGIL,1,32,51
41,1,32,2,NICOLAS I. TANTA,2,32,43
41,1,32,3,SANDULESCU D. NINA,2,32,40
41,1,32,4,VARTOPEANU I. ELENA,2,32,36
41,1,33,1,CHIRIGIU P. COSTEL,1,33,58
41,1,33,2,FRUNZA P. IONEL,1,33,51
41,1,36,1,LEPADATU T. VASILE,1,36,40
41,1,36,2,CRUDU F. ELENA,2,36,44
41,1,36,3,BARLA N. CARMEN,2,36,41
41,1,36,4,NICOARA C. ALEXANDRU,1,36,38
41,1,38,1,SURUGIU P. IONEL,1,38,37
41,1,38,2,ALEXE A. VLADIMIR,1,38,55
41,1,38,3,TRIFAN T. LORENA MIHAELA,2,38,37
41,1,38,4,LAMASANU GHE. MUGUREL,1,38,38
41,1,41,1,VELCIU GH. VASILE VALERIU,1,41,53
41,1,41,2,SAMOILA I. ELEONORA,2,41,51
41,1,41,3,MARIN C. COSTICA,1,41,56
41,1,41,4,ORITA C. ION,1,41,58
41,1,43,1,CIMPUREANU D. MARIN,1,43,54
41,1,43,2,CALIN C. ELENA-CARMEN,2,43,36
41,1,43,3,BRAICAU N. NICOLAE GABRIEL,1,43,42
41,1,43,4,IONESCU M. COSTINEL,1,43,39
41,1,44,1,HUMA C. DAN,1,44,40
41,1,44,2,LITA I. ADINA,2,44,44
41,1,44,3,PINTILIE P. SERGIU,1,44,66
41,1,44,4,DEDIU M. ALINA,2,44,36
41,1,45,1,MOSESCU P. GHEORGHE,1,45,62
41,1,45,2,VASILIU P. EDUARD,1,45,45
41,1,45,3,VADUVA GHE. NICOLAE,1,45,51
41,1,45,4,LEABU M. PARASCHIVA,2,45,46
41,1,57,1,KAPY I. STEFAN,1,57,56
41,1,57,2,MESAROS L. ELISABETA EVA,2,57,60
41,1,60,1,TILVAR P. ANGEL,1,42,42
41,1,60,2,DINUTA I. PETRE,1,42,55
41,1,60,3,MINDRESCU GH. ENACHE,1,42,61
41,1,60,4,DODU GH. IONELA,2,42,53
41,1,61,1,DOBRE V. LUCRETIA,2,61,59
42,1,2,1,BLAGA A. VASILE,1,29,48
42,1,2,2,POPESCU E. IONEL,1,35,39
42,1,2,3,CAZACU GH. CORNELIA,2,29,49
42,1,2,4,CINTEZA A. MIRCEA,1,35,54
42,1,2,5,MARINESCU C. MARIUS,1,29,47
42,1,2,6,CAMPEANU D. RADU-ANTON,1,35,82
42,1,2,7,NASTEA T. IOAN,1,29,51
42,1,2,8,URECHEANU D. DAN,1,29,48
42,1,2,9,NAIANU I. BEDROS-PETRU,1,35,57
42,1,2,10,TURIANU I. CORNELIU,1,29,64
42,1,2,11,COMSEA N. FLOARE,2,35,49
42,1,2,12,UDRISTE A. GHEORGHE,1,29,62
42,1,2,13,MATRACARU M. CLEMENT,1,35,62
42,1,2,14,FLOREA V. CONSTANTIN,1,29,55
42,1,2,15,LUPUSANSCHI M. LEOPOLD,1,35,56
42,1,3,1,ALEONTE ION NOROCEL,1,3,36
42,1,3,2,SAFTA V. GHEORGHE,1,3,43
42,1,3,3,BEJAN I. VALERICA,2,3,44
42,1,3,4,ACHIM M. TUDOREL,1,3,36
42,1,3,5,NECULAI I. DAN,1,3,37
42,1,3,6,GHEORGHE V. GRIGORE,1,3,48
42,1,3,7,NICULAI N. MIRCEA,1,3,40
42,1,3,8,COMANICI V. NICOLETA,2,3,42
42,1,21,1,NICOLAU C. MIRCEA GRIGORE,1,21,89
42,1,21,2,NICOLAU M. NICOLAE,1,21,82
42,1,21,3,ANGHELESCU V. CONSTANTIN,1,21,90
42,1,21,4,COMSA I. DUMITRU,1,21,82
42,1,21,5,CONSTANTIN D. IULIAN,1,21,75
42,1,21,6,ENE A. VICTOR,1,21,84
42,1,21,7,SAMARGESCU D. CONSTANTIN,1,21,79
42,1,21,8,SERCAIANU C. CORNELIU,1,21,87
42,1,21,9,MICULESCU C. ALEXANDRU,1,21,80
42,1,21,10,JALUBA L. IONEL,1,21,81
42,1,21,11,MARINESCU V. GHEORGHE,1,21,82
42,1,21,12,TANASESCU M. CONSTANTIN,1,21,83
42,1,21,13,MARINESCU V. NICULINA,2,21,89
42,1,21,14,JALUBA I. GABRIELA,2,21,55
42,1,23,1,CONSTANTINESCU I. EMIL,1,23,64
42,1,23,2,MATEI V. MAGDALENA-GEORGETA,2,23,54
42,1,23,3,VLAICU GH. CONSTANTIN,1,23,58
42,1,23,4,VOINEA M. CAMELIA FLORELA,2,23,46
42,1,23,5,RADULESCU L. DAN-NICOLAE,1,23,54
42,1,23,6,PREDA A. CAMELIA,2,23,39
42,1,23,7,POPA A. DANIELA,2,23,37
42,1,23,8,ARESTEANU GR. VIORICA,2,23,50
42,1,23,9,ENACHE GH. VIRGIL,1,23,45
42,1,23,10,KUNDACGIAN A. DICSAN,1,23,50
42,1,23,11,ZAHARIA I. DANIELA,2,23,36
